timestamp_ms,open_time,open,high,low,close,volume
1735689600000,2025-01-01 00:00:00,93530.0,94457.9,93451.0,93575.2,5714.768
1735696800000,2025-01-01 02:00:00,93575.2,94066.7,93550.0,93802.0,2024.304
1735704000000,2025-01-01 04:00:00,93802.0,93909.3,93472.9,93755.9,2399.355
1735711200000,2025-01-01 06:00:00,93755.9,93774.1,93516.5,93642.7,1720.886
1735718400000,2025-01-01 08:00:00,93642.7,93737.7,92840.0,93368.4,5972.882
1735725600000,2025-01-01 10:00:00,93368.4,93674.8,93155.5,93393.3,3588.013
1735732800000,2025-01-01 12:00:00,93393.3,94039.1,93351.2,93985.9,4015.496
1735740000000,2025-01-01 14:00:00,93985.9,94481.4,93604.2,94411.6,7092.609
1735747200000,2025-01-01 16:00:00,94411.6,94470.4,93687.7,94106.0,3557.636
1735754400000,2025-01-01 18:00:00,94106.0,94786.8,93881.3,94583.4,3502.293
1735761600000,2025-01-01 20:00:00,94583.4,95158.4,94540.1,94946.9,4054.944
1735768800000,2025-01-01 22:00:00,94946.9,94982.1,94500.0,94564.6,3187.184
1735776000000,2025-01-02 00:00:00,94564.6,95515.7,94339.9,94844.5,8033.789
1735783200000,2025-01-02 02:00:00,94844.5,95286.0,94771.6,94985.8,2780.246
1735790400000,2025-01-02 04:00:00,94985.8,95987.5,94957.8,95556.6,6698.603
1735797600000,2025-01-02 06:00:00,95556.6,95877.2,95334.7,95799.9,2819.003
1735804800000,2025-01-02 08:00:00,95799.9,96774.0,95591.5,96716.4,7652.288
1735812000000,2025-01-02 10:00:00,96716.4,96869.8,96450.0,96717.7,5583.27
1735819200000,2025-01-02 12:00:00,96717.7,97000.0,96400.0,96431.4,5738.603
1735826400000,2025-01-02 14:00:00,96431.4,97400.0,95889.7,96427.0,23934.481
1735833600000,2025-01-02 16:00:00,96427.0,97685.0,96003.0,96729.2,13804.408
1735840800000,2025-01-02 18:00:00,96729.2,97764.0,96354.5,97294.1,8879.778
1735848000000,2025-01-02 20:00:00,97294.1,97844.8,96987.0,97163.5,6095.343
1735855200000,2025-01-02 22:00:00,97163.5,97163.5,96618.3,96960.5,4007.122
1735862400000,2025-01-03 00:00:00,96960.5,97049.4,96605.3,96952.3,3136.062
1735869600000,2025-01-03 02:00:00,96952.3,97329.6,96779.1,97024.2,2746.342
1735876800000,2025-01-03 04:00:00,97024.2,97042.8,96544.4,96729.4,2480.816
1735884000000,2025-01-03 06:00:00,96729.4,96889.1,96253.5,96283.3,3752.262
1735891200000,2025-01-03 08:00:00,96283.3,96688.0,96062.1,96518.1,4782.813
1735898400000,2025-01-03 10:00:00,96518.1,96810.7,96372.1,96715.4,2949.376
1735905600000,2025-01-03 12:00:00,96715.4,96912.3,96432.0,96470.7,3809.945
1735912800000,2025-01-03 14:00:00,96470.7,97631.5,96470.7,97491.8,12163.918
1735920000000,2025-01-03 16:00:00,97491.8,98400.0,97360.2,97983.6,10357.361
1735927200000,2025-01-03 18:00:00,97983.6,98950.0,97955.0,98555.2,7057.161
1735934400000,2025-01-03 20:00:00,98555.2,98709.0,98131.4,98208.7,4693.265
1735941600000,2025-01-03 22:00:00,98208.7,98493.8,98016.9,98140.0,2419.539
1735948800000,2025-01-04 00:00:00,98140.0,98251.8,97750.0,97986.3,2717.662
1735956000000,2025-01-04 02:00:00,97986.3,98275.2,97807.3,98144.1,1925.651
1735963200000,2025-01-04 04:00:00,98144.1,98151.1,97832.8,98081.6,2037.803
1735970400000,2025-01-04 06:00:00,98081.6,98298.6,98001.0,98235.0,1493.421
1735977600000,2025-01-04 08:00:00,98235.0,98268.2,97502.1,97661.3,3301.869
1735984800000,2025-01-04 10:00:00,97661.3,97890.0,97561.2,97848.4,1814.428
1735992000000,2025-01-04 12:00:00,97848.4,98029.7,97704.1,97929.9,2845.173
1735999200000,2025-01-04 14:00:00,97929.9,98122.7,97442.8,97617.4,3719.984
1736006400000,2025-01-04 16:00:00,97617.4,98011.0,97527.7,97973.2,2513.431
1736013600000,2025-01-04 18:00:00,97973.2,98380.7,97854.6,98129.3,2917.295
1736020800000,2025-01-04 20:00:00,98129.3,98759.6,98129.2,98336.3,4132.474
1736028000000,2025-01-04 22:00:00,98336.3,98466.1,98105.0,98177.2,1612.086
1736035200000,2025-01-05 00:00:00,98177.2,98370.0,98011.0,98098.5,1592.665
1736042400000,2025-01-05 02:00:00,98098.5,98215.2,98033.0,98161.7,912.756
1736049600000,2025-01-05 04:00:00,98161.7,98516.0,98161.7,98311.4,1993.077
1736056800000,2025-01-05 06:00:00,98311.4,98467.0,98227.3,98227.4,1124.677
1736064000000,2025-01-05 08:00:00,98227.4,98227.4,97573.9,97616.4,5395.588
1736071200000,2025-01-05 10:00:00,97616.4,97801.0,97543.0,97607.6,2708.361
1736078400000,2025-01-05 12:00:00,97607.6,97980.0,97513.8,97662.9,3305.276
1736085600000,2025-01-05 14:00:00,97662.9,98245.7,97216.0,97990.1,8769.012
1736092800000,2025-01-05 16:00:00,97990.1,98308.6,97600.1,97700.0,3332.195
1736100000000,2025-01-05 18:00:00,97700.0,98100.0,97536.7,98049.2,2477.251
1736107200000,2025-01-05 20:00:00,98049.2,98651.9,97977.5,98472.0,4338.197
1736114400000,2025-01-05 22:00:00,98472.0,98828.5,98271.2,98340.5,3496.076
1736121600000,2025-01-06 00:00:00,98340.5,98790.6,97861.0,98716.6,5586.066
1736128800000,2025-01-06 02:00:00,98716.6,99282.2,98606.8,99001.7,8756.931
1736136000000,2025-01-06 04:00:00,99001.7,99877.7,99001.7,99580.0,7692.974
1736143200000,2025-01-06 06:00:00,99580.0,99771.0,99115.0,99275.0,5365.9
1736150400000,2025-01-06 08:00:00,99275.0,99608.1,98920.5,98979.1,4306.372
1736157600000,2025-01-06 10:00:00,98979.1,99400.0,98679.2,99238.8,6084.694
1736164800000,2025-01-06 12:00:00,99238.8,99700.0,98862.1,99460.3,6731.006
1736172000000,2025-01-06 14:00:00,99460.3,102471.7,98612.2,102117.4,36164.353
1736179200000,2025-01-06 16:00:00,102117.4,102459.4,101210.0,101788.0,14778.963
1736186400000,2025-01-06 18:00:00,101788.0,102020.0,101523.4,101761.6,3858.039
1736193600000,2025-01-06 20:00:00,101761.6,102291.7,101515.0,101545.7,5362.448
1736200800000,2025-01-06 22:00:00,101545.7,102198.9,101535.4,102185.9,2547.942
1736208000000,2025-01-07 00:00:00,102185.9,102702.1,101649.6,101869.3,6042.907
1736215200000,2025-01-07 02:00:00,101869.3,101979.4,101454.1,101650.9,3082.548
1736222400000,2025-01-07 04:00:00,101650.9,101883.8,101524.7,101686.9,1981.445
1736229600000,2025-01-07 06:00:00,101686.9,101975.0,101580.1,101646.2,2257.723
1736236800000,2025-01-07 08:00:00,101646.2,101966.0,101578.6,101667.1,2550.382
1736244000000,2025-01-07 10:00:00,101667.1,101667.1,100441.0,100796.4,9744.814
1736251200000,2025-01-07 12:00:00,100796.4,100955.5,100567.6,100606.0,5566.342
1736258400000,2025-01-07 14:00:00,100606.0,100827.2,97088.0,97905.1,55098.616
1736265600000,2025-01-07 16:00:00,97905.1,98329.8,96500.0,97242.4,23558.153
1736272800000,2025-01-07 18:00:00,97242.4,97514.2,96159.2,96415.7,13278.249
1736280000000,2025-01-07 20:00:00,96415.7,97051.7,96113.4,96461.3,12850.69
1736287200000,2025-01-07 22:00:00,96461.3,97188.8,96355.8,96908.1,4648.957
1736294400000,2025-01-08 00:00:00,96908.1,97224.3,96559.8,96853.1,5168.48
1736301600000,2025-01-08 02:00:00,96853.1,97133.6,96165.4,96487.5,7468.504
1736308800000,2025-01-08 04:00:00,96487.5,96623.5,95830.1,96445.9,8792.88
1736316000000,2025-01-08 06:00:00,96445.9,96599.4,95202.3,95608.9,12713.76
1736323200000,2025-01-08 08:00:00,95608.9,96095.9,95363.6,95383.5,7040.526
1736330400000,2025-01-08 10:00:00,95383.5,96012.8,94458.0,95101.8,14792.807
1736337600000,2025-01-08 12:00:00,95101.8,95642.3,94800.0,95348.0,11446.134
1736344800000,2025-01-08 14:00:00,95348.0,96037.9,94571.0,95455.3,23321.978
1736352000000,2025-01-08 16:00:00,95455.3,95457.8,92378.5,93957.6,34284.81
1736359200000,2025-01-08 18:00:00,93957.6,95082.1,93705.0,94211.6,17285.503
1736366400000,2025-01-08 20:00:00,94211.6,94550.0,93530.5,94408.4,8509.737
1736373600000,2025-01-08 22:00:00,94408.4,95254.5,94401.2,95022.2,5509.977
1736380800000,2025-01-09 00:00:00,95022.2,95356.6,94760.0,94946.9,3713.143
1736388000000,2025-01-09 02:00:00,94946.9,94999.3,93374.9,93966.1,18111.459
1736395200000,2025-01-09 04:00:00,93966.1,94540.3,93736.0,94438.7,4700.45
1736402400000,2025-01-09 06:00:00,94438.7,94588.6,93089.4,93175.6,6888.613
1736409600000,2025-01-09 08:00:00,93175.6,93694.1,92705.0,93464.6,10100.678
1736416800000,2025-01-09 10:00:00,93464.6,93827.2,92980.1,93410.1,5900.211
1736424000000,2025-01-09 12:00:00,93410.1,93648.3,91825.0,91933.7,14585.965
1736431200000,2025-01-09 14:00:00,91933.7,94555.0,91738.0,94210.8,21564.358
1736438400000,2025-01-09 16:00:00,94210.8,94666.0,92262.6,92635.6,15141.156
1736445600000,2025-01-09 18:00:00,92635.6,93246.0,91850.0,91859.5,11069.896
1736452800000,2025-01-09 20:00:00,91859.5,92484.4,91151.0,92062.3,17849.289
1736460000000,2025-01-09 22:00:00,92062.3,92699.2,91591.0,92507.7,7084.548
1736467200000,2025-01-10 00:00:00,92507.7,93122.0,92406.6,93067.9,5338.817
1736474400000,2025-01-10 02:00:00,93067.9,93687.8,92982.0,93655.9,4644.287
1736481600000,2025-01-10 04:00:00,93655.9,94206.9,93457.9,93920.7,6119.588
1736488800000,2025-01-10 06:00:00,93920.7,94948.4,93684.3,94457.1,7847.88
1736496000000,2025-01-10 08:00:00,94457.1,94937.4,94342.1,94738.5,5343.427
1736503200000,2025-01-10 10:00:00,94738.5,95233.0,94566.8,95019.8,6727.708
1736510400000,2025-01-10 12:00:00,95019.8,95079.9,92700.0,93513.6,26478.938
1736517600000,2025-01-10 14:00:00,93513.6,94697.9,92161.2,93695.9,37622.037
1736524800000,2025-01-10 16:00:00,93695.9,95873.6,93153.9,95767.1,18725.44
1736532000000,2025-01-10 18:00:00,95767.1,95767.1,94355.2,95275.4,12773.131
1736539200000,2025-01-10 20:00:00,95275.4,95416.6,94534.1,94571.3,6052.131
1736546400000,2025-01-10 22:00:00,94571.3,94955.0,94540.1,94684.2,2376.381
1736553600000,2025-01-11 00:00:00,94684.2,94709.7,94176.9,94389.9,3730.859
1736560800000,2025-01-11 02:00:00,94389.9,94464.0,94054.9,94163.1,2305.569
1736568000000,2025-01-11 04:00:00,94163.1,94350.0,93800.0,94323.5,3357.641
1736575200000,2025-01-11 06:00:00,94323.5,94409.5,94104.8,94204.3,1806.941
1736582400000,2025-01-11 08:00:00,94204.3,94379.5,93981.0,94293.3,2119.672
1736589600000,2025-01-11 10:00:00,94293.3,94750.0,94265.8,94574.6,3109.738
1736596800000,2025-01-11 12:00:00,94574.6,94611.2,94300.0,94349.2,2425.666
1736604000000,2025-01-11 14:00:00,94349.2,94608.8,94258.7,94371.5,2053.087
1736611200000,2025-01-11 16:00:00,94371.5,94696.5,93888.3,94125.7,4262.472
1736618400000,2025-01-11 18:00:00,94125.7,94310.3,94035.5,94201.1,1645.432
1736625600000,2025-01-11 20:00:00,94201.1,94991.9,94142.1,94896.0,3845.003
1736632800000,2025-01-11 22:00:00,94896.0,94945.1,94501.0,94569.4,2150.604
1736640000000,2025-01-12 00:00:00,94569.4,94626.9,94255.0,94538.4,1778.579
1736647200000,2025-01-12 02:00:00,94538.4,94663.9,94361.8,94587.3,1054.112
1736654400000,2025-01-12 04:00:00,94587.3,94610.2,94452.3,94520.1,619.456
1736661600000,2025-01-12 06:00:00,94520.1,94577.3,94210.3,94295.1,1393.572
1736668800000,2025-01-12 08:00:00,94295.1,94358.6,93660.0,93862.8,3732.932
1736676000000,2025-01-12 10:00:00,93862.8,94320.0,93782.4,94211.2,3207.881
1736683200000,2025-01-12 12:00:00,94211.2,94730.2,94120.6,94623.8,4291.517
1736690400000,2025-01-12 14:00:00,94623.8,95439.9,94623.8,95043.8,7532.733
1736697600000,2025-01-12 16:00:00,95043.8,95240.9,94769.4,95096.8,3054.851
1736704800000,2025-01-12 18:00:00,95096.8,95283.7,94540.2,94632.4,2997.497
1736712000000,2025-01-12 20:00:00,94632.4,94782.7,94256.6,94303.8,2388.483
1736719200000,2025-01-12 22:00:00,94303.8,94546.8,93740.0,94510.0,5764.094
1736726400000,2025-01-13 00:00:00,94510.0,95954.8,94056.3,94177.9,14694.556
1736733600000,2025-01-13 02:00:00,94177.9,94475.0,93868.4,94217.1,6025.869
1736740800000,2025-01-13 04:00:00,94217.1,94888.2,94010.0,94135.7,5725.004
1736748000000,2025-01-13 06:00:00,94135.7,94311.5,93151.0,93557.9,11746.648
1736755200000,2025-01-13 08:00:00,93557.9,93621.2,92566.8,92805.0,10259.893
1736762400000,2025-01-13 10:00:00,92805.0,92853.8,90769.0,90811.9,22718.919
1736769600000,2025-01-13 12:00:00,90811.9,91756.0,90250.0,91080.9,25310.903
1736776800000,2025-01-13 14:00:00,91080.9,93050.9,89100.0,92081.1,41612.374
1736784000000,2025-01-13 16:00:00,92081.1,92263.7,91200.0,91944.0,16267.84
1736791200000,2025-01-13 18:00:00,91944.0,92500.0,91548.0,92260.7,13962.918
1736798400000,2025-01-13 20:00:00,92260.7,94442.8,91839.2,94172.8,17080.228
1736805600000,2025-01-13 22:00:00,94172.8,94700.0,94118.3,94508.2,6889.654
1736812800000,2025-01-14 00:00:00,94508.2,95050.0,94330.3,94814.4,7601.865
1736820000000,2025-01-14 02:00:00,94814.4,95285.1,94706.6,94849.3,4813.375
1736827200000,2025-01-14 04:00:00,94849.3,95484.3,94800.0,94911.3,4441.976
1736834400000,2025-01-14 06:00:00,94911.3,95149.9,94714.4,94838.4,3602.29
1736841600000,2025-01-14 08:00:00,94838.4,97395.5,94838.4,97150.0,18209.877
1736848800000,2025-01-14 10:00:00,97150.0,97181.8,96311.0,96526.2,9994.87
1736856000000,2025-01-14 12:00:00,96526.2,97247.9,95712.1,96303.9,16070.379
1736863200000,2025-01-14 14:00:00,96303.9,97220.0,95960.5,96415.4,14538.114
1736870400000,2025-01-14 16:00:00,96415.4,96571.9,95308.8,96492.5,14007.937
1736877600000,2025-01-14 18:00:00,96492.5,97064.0,96240.9,96518.1,6317.473
1736884800000,2025-01-14 20:00:00,96518.1,96899.5,96100.0,96439.1,5745.653
1736892000000,2025-01-14 22:00:00,96439.1,96747.1,96396.4,96523.3,1617.277
1736899200000,2025-01-15 00:00:00,96523.3,97548.7,96450.0,97293.1,7020.951
1736906400000,2025-01-15 02:00:00,97293.1,97412.0,96671.1,97281.3,3936.053
1736913600000,2025-01-15 04:00:00,97281.3,97691.7,96707.2,96989.9,5454.752
1736920800000,2025-01-15 06:00:00,96989.9,97567.0,96819.6,97255.8,3433.276
1736928000000,2025-01-15 08:00:00,97255.8,97499.0,96730.0,96782.4,4743.482
1736935200000,2025-01-15 10:00:00,96782.4,97099.9,96469.6,96722.3,3781.782
1736942400000,2025-01-15 12:00:00,96722.3,99000.0,96500.0,98927.7,23556.566
1736949600000,2025-01-15 14:00:00,98927.7,99765.0,98566.9,98955.1,20833.21
1736956800000,2025-01-15 16:00:00,98955.1,99472.2,98555.9,98600.0,7076.516
