timestamp_ms,open_time,open,high,low,close,volume
1735689600000,2025-01-01 00:00:00,93530.0,93672.8,93451.0,93623.1,579.184
1735690500000,2025-01-01 00:15:00,93623.1,93876.8,93583.6,93720.0,691.964
1735691400000,2025-01-01 00:30:00,93720.0,93925.0,93719.9,93838.3,434.499
1735692300000,2025-01-01 00:45:00,93838.3,94457.9,93810.0,94343.2,1447.694
1735693200000,2025-01-01 01:00:00,94343.2,94360.0,93868.0,94093.8,1121.619
1735694100000,2025-01-01 01:15:00,94093.8,94093.9,93787.0,93792.0,552.563
1735695000000,2025-01-01 01:30:00,93792.0,93949.2,93787.5,93882.8,273.448
1735695900000,2025-01-01 01:45:00,93882.8,93920.0,93537.3,93575.2,613.797
1735696800000,2025-01-01 02:00:00,93575.2,93777.6,93550.0,93760.0,409.422
1735697700000,2025-01-01 02:15:00,93760.0,93762.6,93633.0,93708.7,152.8
1735698600000,2025-01-01 02:30:00,93708.7,93898.0,93693.5,93885.8,228.872
1735699500000,2025-01-01 02:45:00,93885.8,94066.7,93867.4,94056.3,313.769
1735700400000,2025-01-01 03:00:00,94056.3,94057.5,93913.3,93930.8,285.361
1735701300000,2025-01-01 03:15:00,93930.8,93931.0,93725.5,93785.7,302.175
1735702200000,2025-01-01 03:30:00,93785.7,93864.8,93757.0,93810.9,136.792
1735703100000,2025-01-01 03:45:00,93810.9,93837.4,93679.7,93802.0,195.113
1735704000000,2025-01-01 04:00:00,93802.0,93802.0,93644.4,93670.1,223.862
1735704900000,2025-01-01 04:15:00,93670.1,93744.9,93640.0,93704.8,258.657
1735705800000,2025-01-01 04:30:00,93704.8,93705.2,93580.0,93609.7,205.429
1735706700000,2025-01-01 04:45:00,93609.7,93650.3,93472.9,93523.3,478.203
1735707600000,2025-01-01 05:00:00,93523.3,93636.8,93500.6,93593.8,255.074
1735708500000,2025-01-01 05:15:00,93593.8,93893.7,93572.9,93852.6,495.092
1735709400000,2025-01-01 05:30:00,93852.6,93909.3,93754.3,93823.9,360.827
1735710300000,2025-01-01 05:45:00,93823.9,93832.6,93750.0,93755.9,122.211
1735711200000,2025-01-01 06:00:00,93755.9,93756.4,93557.8,93564.1,257.955
1735712100000,2025-01-01 06:15:00,93564.1,93659.9,93564.1,93612.0,148.642
1735713000000,2025-01-01 06:30:00,93612.0,93682.2,93516.5,93653.9,291.79
1735713900000,2025-01-01 06:45:00,93653.9,93728.7,93615.8,93720.1,162.723
1735714800000,2025-01-01 07:00:00,93720.1,93720.1,93601.6,93636.1,282.264
1735715700000,2025-01-01 07:15:00,93636.1,93756.9,93636.0,93752.1,179.653
1735716600000,2025-01-01 07:30:00,93752.1,93774.1,93674.4,93695.2,236.341
1735717500000,2025-01-01 07:45:00,93695.2,93731.5,93622.7,93642.7,161.518
1735718400000,2025-01-01 08:00:00,93642.7,93737.7,93623.2,93692.6,341.76
1735719300000,2025-01-01 08:15:00,93692.6,93702.3,93250.5,93373.5,878.226
1735720200000,2025-01-01 08:30:00,93373.5,93476.2,93349.1,93426.3,428.732
1735721100000,2025-01-01 08:45:00,93426.3,93500.0,93273.7,93375.0,423.745
1735722000000,2025-01-01 09:00:00,93375.0,93438.9,93138.9,93276.1,719.356
1735722900000,2025-01-01 09:15:00,93276.1,93280.0,92840.0,93107.7,1663.505
1735723800000,2025-01-01 09:30:00,93107.7,93258.6,92950.3,93072.5,799.379
1735724700000,2025-01-01 09:45:00,93072.5,93384.9,93012.0,93368.4,718.179
1735725600000,2025-01-01 10:00:00,93368.4,93494.6,93309.6,93345.0,644.993
1735726500000,2025-01-01 10:15:00,93345.0,93510.0,93344.9,93361.2,322.398
1735727400000,2025-01-01 10:30:00,93361.2,93470.2,93250.0,93357.8,356.473
1735728300000,2025-01-01 10:45:00,93357.8,93391.3,93239.8,93297.8,272.964
1735729200000,2025-01-01 11:00:00,93297.8,93354.2,93155.5,93297.0,438.84
1735730100000,2025-01-01 11:15:00,93297.0,93466.6,93297.0,93461.7,326.637
1735731000000,2025-01-01 11:30:00,93461.7,93587.0,93367.5,93560.9,474.943
1735731900000,2025-01-01 11:45:00,93560.9,93674.8,93377.5,93393.3,750.765
1735732800000,2025-01-01 12:00:00,93393.3,93475.3,93351.2,93400.0,250.01
1735733700000,2025-01-01 12:15:00,93400.0,93961.5,93400.0,93840.0,1191.392
1735734600000,2025-01-01 12:30:00,93840.0,93865.8,93703.8,93743.5,573.863
1735735500000,2025-01-01 12:45:00,93743.5,93804.4,93654.5,93772.2,362.358
1735736400000,2025-01-01 13:00:00,93772.2,93874.8,93600.0,93616.7,481.407
1735737300000,2025-01-01 13:15:00,93616.7,93766.6,93561.9,93688.2,377.152
1735738200000,2025-01-01 13:30:00,93688.2,93858.4,93687.0,93746.9,339.071
1735739100000,2025-01-01 13:45:00,93746.9,94039.1,93717.3,93985.9,440.243
1735740000000,2025-01-01 14:00:00,93985.9,94429.9,93985.1,94195.0,1914.205
1735740900000,2025-01-01 14:15:00,94195.0,94258.8,93832.5,93874.1,961.544
1735741800000,2025-01-01 14:30:00,93874.1,94114.4,93604.2,93939.1,1442.611
1735742700000,2025-01-01 14:45:00,93939.1,94187.3,93863.9,94134.4,475.359
1735743600000,2025-01-01 15:00:00,94134.4,94244.8,93863.1,93960.9,619.025
1735744500000,2025-01-01 15:15:00,93960.9,94214.2,93851.4,94122.0,575.156
1735745400000,2025-01-01 15:30:00,94122.0,94224.0,94050.0,94216.7,427.935
1735746300000,2025-01-01 15:45:00,94216.7,94481.4,94196.8,94411.6,676.774
1735747200000,2025-01-01 16:00:00,94411.6,94470.4,94191.2,94235.1,628.72
1735748100000,2025-01-01 16:15:00,94235.1,94235.1,94053.3,94126.2,486.121
1735749000000,2025-01-01 16:30:00,94126.2,94171.4,93983.8,93992.4,461.621
1735749900000,2025-01-01 16:45:00,93992.4,94076.3,93891.9,94060.1,380.909
1735750800000,2025-01-01 17:00:00,94060.1,94112.0,93809.0,93836.1,534.423
1735751700000,2025-01-01 17:15:00,93836.1,93977.9,93687.7,93942.1,521.107
1735752600000,2025-01-01 17:30:00,93942.1,94071.9,93930.0,93995.1,166.857
1735753500000,2025-01-01 17:45:00,93995.1,94164.6,93856.0,94106.0,377.878
1735754400000,2025-01-01 18:00:00,94106.0,94142.6,93881.3,93976.0,221.973
1735755300000,2025-01-01 18:15:00,93976.0,94217.7,93968.7,94165.2,213.543
1735756200000,2025-01-01 18:30:00,94165.2,94278.0,94146.4,94242.9,328.558
1735757100000,2025-01-01 18:45:00,94242.9,94357.7,94189.2,94300.0,356.777
1735758000000,2025-01-01 19:00:00,94300.0,94360.0,94230.0,94301.6,235.186
1735758900000,2025-01-01 19:15:00,94301.6,94301.6,94123.5,94220.9,230.976
1735759800000,2025-01-01 19:30:00,94220.9,94434.3,94100.0,94420.0,465.328
1735760700000,2025-01-01 19:45:00,94420.0,94786.8,94370.2,94583.4,1449.952
1735761600000,2025-01-01 20:00:00,94583.4,94753.0,94583.3,94672.3,429.897
1735762500000,2025-01-01 20:15:00,94672.3,94863.8,94540.1,94677.5,765.896
1735763400000,2025-01-01 20:30:00,94677.5,94768.0,94595.9,94690.2,313.346
1735764300000,2025-01-01 20:45:00,94690.2,94836.9,94675.0,94751.4,454.434
1735765200000,2025-01-01 21:00:00,94751.4,94893.8,94646.7,94727.8,392.465
1735766100000,2025-01-01 21:15:00,94727.8,95158.4,94714.9,94925.5,932.463
1735767000000,2025-01-01 21:30:00,94925.5,94973.2,94685.4,94766.0,429.341
1735767900000,2025-01-01 21:45:00,94766.0,94965.1,94758.0,94946.9,337.102
1735768800000,2025-01-01 22:00:00,94946.9,94982.1,94639.2,94802.3,565.633
1735769700000,2025-01-01 22:15:00,94802.3,94834.5,94676.0,94719.2,420.382
1735770600000,2025-01-01 22:30:00,94719.2,94954.4,94719.2,94919.0,346.668
1735771500000,2025-01-01 22:45:00,94919.0,94936.9,94740.0,94761.1,175.271
1735772400000,2025-01-01 23:00:00,94761.1,94943.4,94633.9,94821.4,434.42
1735773300000,2025-01-01 23:15:00,94821.4,94821.4,94559.6,94611.6,441.956
1735774200000,2025-01-01 23:30:00,94611.6,94723.0,94500.0,94700.0,403.55
1735775100000,2025-01-01 23:45:00,94700.0,94732.3,94549.0,94564.6,399.304
1735776000000,2025-01-02 00:00:00,94564.6,94601.6,94417.7,94509.6,600.125
1735776900000,2025-01-02 00:15:00,94509.6,95183.5,94339.9,94895.4,1469.367
1735777800000,2025-01-02 00:30:00,94895.4,95154.9,94685.8,95092.1,1009.539
1735778700000,2025-01-02 00:45:00,95092.1,95355.0,94958.0,95104.9,1392.288
1735779600000,2025-01-02 01:00:00,95104.9,95515.7,95088.2,95307.1,1432.754
1735780500000,2025-01-02 01:15:00,95307.1,95408.5,94986.3,95060.5,690.257
1735781400000,2025-01-02 01:30:00,95060.5,95061.0,94688.9,94982.8,1199.514
1735782300000,2025-01-02 01:45:00,94982.8,94992.5,94832.5,94844.5,239.945
1735783200000,2025-01-02 02:00:00,94844.5,95120.0,94771.6,94995.0,393.724
1735784100000,2025-01-02 02:15:00,94995.0,95128.0,94816.3,95005.1,357.434
1735785000000,2025-01-02 02:30:00,95005.1,95118.2,94811.5,95005.7,510.985
1735785900000,2025-01-02 02:45:00,95005.7,95220.8,95005.7,95217.0,432.33
1735786800000,2025-01-02 03:00:00,95217.0,95286.0,94926.9,94987.8,419.839
1735787700000,2025-01-02 03:15:00,94987.8,95139.2,94987.8,95048.0,241.133
1735788600000,2025-01-02 03:30:00,95048.0,95074.6,94895.4,94900.2,200.723
1735789500000,2025-01-02 03:45:00,94900.2,95013.6,94881.1,94985.8,224.078
1735790400000,2025-01-02 04:00:00,94985.8,95270.5,94957.8,95139.7,567.928
1735791300000,2025-01-02 04:15:00,95139.7,95194.9,94988.6,95149.7,271.597
1735792200000,2025-01-02 04:30:00,95149.7,95954.9,95149.7,95780.2,2323.735
1735793100000,2025-01-02 04:45:00,95780.2,95987.5,95636.6,95685.8,1316.158
1735794000000,2025-01-02 05:00:00,95685.8,95707.0,95403.8,95446.5,841.961
1735794900000,2025-01-02 05:15:00,95446.5,95775.2,95346.8,95719.9,723.021
1735795800000,2025-01-02 05:30:00,95719.9,95747.0,95643.3,95740.9,236.992
1735796700000,2025-01-02 05:45:00,95740.9,95742.6,95494.1,95556.6,417.211
1735797600000,2025-01-02 06:00:00,95556.6,95673.5,95439.0,95508.8,265.015
1735798500000,2025-01-02 06:15:00,95508.8,95509.7,95334.7,95414.4,385.74
1735799400000,2025-01-02 06:30:00,95414.4,95565.3,95343.3,95502.3,312.191
1735800300000,2025-01-02 06:45:00,95502.3,95578.7,95431.5,95547.1,174.846
1735801200000,2025-01-02 07:00:00,95547.1,95739.8,95468.0,95673.7,330.887
1735802100000,2025-01-02 07:15:00,95673.7,95823.8,95620.5,95748.4,462.171
1735803000000,2025-01-02 07:30:00,95748.4,95877.2,95704.8,95814.5,352.612
1735803900000,2025-01-02 07:45:00,95814.5,95841.6,95661.2,95799.9,535.541
1735804800000,2025-01-02 08:00:00,95799.9,96050.2,95788.7,95935.2,886.94
1735805700000,2025-01-02 08:15:00,95935.2,95957.7,95607.0,95692.8,707.111
1735806600000,2025-01-02 08:30:00,95692.8,95915.0,95591.5,95915.0,531.199
1735807500000,2025-01-02 08:45:00,95915.0,96200.0,95883.1,96115.0,1267.8
1735808400000,2025-01-02 09:00:00,96115.0,96225.7,96005.2,96175.9,695.491
1735809300000,2025-01-02 09:15:00,96175.9,96420.9,96175.9,96356.8,1327.1
1735810200000,2025-01-02 09:30:00,96356.8,96485.5,96292.4,96315.5,691.754
1735811100000,2025-01-02 09:45:00,96315.5,96774.0,96238.5,96716.4,1544.893
1735812000000,2025-01-02 10:00:00,96716.4,96799.9,96530.8,96578.2,981.227
1735812900000,2025-01-02 10:15:00,96578.2,96757.7,96574.7,96660.0,726.555
1735813800000,2025-01-02 10:30:00,96660.0,96736.0,96552.0,96584.9,561.942
1735814700000,2025-01-02 10:45:00,96584.9,96707.4,96489.5,96686.5,798.254
1735815600000,2025-01-02 11:00:00,96686.5,96869.8,96609.2,96734.9,763.846
1735816500000,2025-01-02 11:15:00,96734.9,96741.9,96450.0,96523.5,874.402
1735817400000,2025-01-02 11:30:00,96523.5,96700.0,96523.4,96666.9,421.045
1735818300000,2025-01-02 11:45:00,96666.9,96783.1,96579.0,96717.7,455.999
1735819200000,2025-01-02 12:00:00,96717.7,96862.4,96656.1,96777.9,600.1
1735820100000,2025-01-02 12:15:00,96777.9,96894.9,96572.2,96729.9,614.94
1735821000000,2025-01-02 12:30:00,96729.9,96774.9,96580.5,96646.6,499.681
1735821900000,2025-01-02 12:45:00,96646.6,96850.0,96646.6,96825.0,469.195
1735822800000,2025-01-02 13:00:00,96825.0,97000.0,96705.5,96729.0,1013.372
1735823700000,2025-01-02 13:15:00,96729.0,96841.1,96590.2,96731.8,862.406
1735824600000,2025-01-02 13:30:00,96731.8,96770.7,96601.0,96634.5,638.533
1735825500000,2025-01-02 13:45:00,96634.5,96649.9,96400.0,96431.4,1040.376
1735826400000,2025-01-02 14:00:00,96431.4,96446.3,95889.7,96338.4,3188.049
1735827300000,2025-01-02 14:15:00,96338.4,96460.0,96103.9,96454.4,871.784
1735828200000,2025-01-02 14:30:00,96454.4,97400.0,96216.0,96798.8,7293.196
1735829100000,2025-01-02 14:45:00,96798.8,97349.2,96777.9,97238.1,3713.56
1735830000000,2025-01-02 15:00:00,97238.1,97305.4,96919.7,97005.2,2043.763
1735830900000,2025-01-02 15:15:00,97005.2,97087.0,96300.0,96640.1,3484.512
1735831800000,2025-01-02 15:30:00,96640.1,96750.0,96126.5,96304.3,2280.649
1735832700000,2025-01-02 15:45:00,96304.3,96618.8,96170.6,96427.0,1058.968
1735833600000,2025-01-02 16:00:00,96427.0,96706.6,96003.0,96631.2,1555.405
1735834500000,2025-01-02 16:15:00,96631.2,97387.6,96620.0,97375.2,2372.403
1735835400000,2025-01-02 16:30:00,97375.2,97588.0,97218.0,97408.0,2469.502
1735836300000,2025-01-02 16:45:00,97408.0,97685.0,97130.0,97195.2,1458.405
1735837200000,2025-01-02 17:00:00,97195.2,97573.6,97061.8,97509.4,1181.404
1735838100000,2025-01-02 17:15:00,97509.4,97535.2,97010.2,97060.0,816.524
1735839000000,2025-01-02 17:30:00,97060.0,97076.0,96307.2,96618.4,2639.627
1735839900000,2025-01-02 17:45:00,96618.4,96730.0,96300.0,96729.2,1311.138
1735840800000,2025-01-02 18:00:00,96729.2,97018.0,96354.5,96800.1,1873.693
1735841700000,2025-01-02 18:15:00,96800.1,97088.8,96673.8,96866.4,740.553
1735842600000,2025-01-02 18:30:00,96866.4,97073.8,96578.5,97047.5,800.995
1735843500000,2025-01-02 18:45:00,97047.5,97339.8,96984.8,97288.2,1086.776
1735844400000,2025-01-02 19:00:00,97288.2,97579.2,97171.0,97457.3,1431.816
1735845300000,2025-01-02 19:15:00,97457.3,97764.0,97435.6,97567.4,1041.462
1735846200000,2025-01-02 19:30:00,97567.4,97567.5,97156.3,97393.3,963.758
1735847100000,2025-01-02 19:45:00,97393.3,97574.7,97234.9,97294.1,940.725
1735848000000,2025-01-02 20:00:00,97294.1,97755.4,97294.1,97739.8,1084.591
1735848900000,2025-01-02 20:15:00,97739.8,97844.8,97542.3,97554.1,676.541
1735849800000,2025-01-02 20:30:00,97554.1,97690.5,97279.6,97406.6,1016.693
1735850700000,2025-01-02 20:45:00,97406.6,97665.0,97236.0,97248.1,1209.937
1735851600000,2025-01-02 21:00:00,97248.1,97306.0,97093.2,97170.0,517.264
1735852500000,2025-01-02 21:15:00,97170.0,97222.9,97002.2,97070.7,446.418
1735853400000,2025-01-02 21:30:00,97070.7,97236.0,96987.0,97160.0,575.7
1735854300000,2025-01-02 21:45:00,97160.0,97235.4,97087.0,97163.5,568.199
1735855200000,2025-01-02 22:00:00,97163.5,97163.5,96947.2,96947.2,716.589
1735856100000,2025-01-02 22:15:00,96947.2,96947.2,96618.3,96854.4,1342.274
1735857000000,2025-01-02 22:30:00,96854.4,97022.0,96795.1,96880.5,425.209
1735857900000,2025-01-02 22:45:00,96880.5,96967.3,96823.2,96850.2,234.501
1735858800000,2025-01-02 23:00:00,96850.2,96991.3,96736.2,96819.9,362.085
1735859700000,2025-01-02 23:15:00,96819.9,96960.0,96779.9,96944.9,223.295
1735860600000,2025-01-02 23:30:00,96944.9,97069.8,96839.8,96962.4,345.797
1735861500000,2025-01-02 23:45:00,96962.4,96962.5,96807.2,96960.5,357.372
1735862400000,2025-01-03 00:00:00,96960.5,97049.4,96889.8,96900.0,533.316
1735863300000,2025-01-03 00:15:00,96900.0,97004.4,96735.6,96976.6,693.614
1735864200000,2025-01-03 00:30:00,96976.6,97030.0,96830.1,96869.0,227.098
1735865100000,2025-01-03 00:45:00,96869.0,96960.0,96760.0,96796.3,252.617
1735866000000,2025-01-03 01:00:00,96796.3,96870.8,96669.0,96690.7,443.356
1735866900000,2025-01-03 01:15:00,96690.7,96883.9,96605.3,96870.5,436.26
1735867800000,2025-01-03 01:30:00,96870.5,96872.9,96633.5,96710.2,250.17
1735868700000,2025-01-03 01:45:00,96710.2,96984.0,96669.4,96952.3,299.631
1735869600000,2025-01-03 02:00:00,96952.3,97075.0,96815.8,97066.0,310.495
1735870500000,2025-01-03 02:15:00,97066.0,97329.6,97019.2,97219.8,876.308
1735871400000,2025-01-03 02:30:00,97219.8,97237.5,97028.8,97037.0,372.979
1735872300000,2025-01-03 02:45:00,97037.0,97112.9,96915.9,96939.8,288.115
1735873200000,2025-01-03 03:00:00,96939.8,97050.0,96931.9,96940.1,177.21
1735874100000,2025-01-03 03:15:00,96940.1,96963.3,96779.1,96889.9,229.041
1735875000000,2025-01-03 03:30:00,96889.9,97000.0,96820.4,96900.0,255.939
1735875900000,2025-01-03 03:45:00,96900.0,97064.7,96876.4,97024.2,236.255
1735876800000,2025-01-03 04:00:00,97024.2,97042.8,96870.0,96934.7,211.261
1735877700000,2025-01-03 04:15:00,96934.7,96982.0,96844.0,96882.3,127.184
1735878600000,2025-01-03 04:30:00,96882.3,96934.7,96751.6,96870.1,376.747
1735879500000,2025-01-03 04:45:00,96870.1,96870.2,96725.0,96777.6,262.189
1735880400000,2025-01-03 05:00:00,96777.6,96831.8,96570.4,96738.1,537.057
1735881300000,2025-01-03 05:15:00,96738.1,96797.5,96544.4,96644.1,503.794
1735882200000,2025-01-03 05:30:00,96644.1,96737.8,96590.4,96702.6,280.829
1735883100000,2025-01-03 05:45:00,96702.6,96780.0,96663.8,96729.4,181.755
1735884000000,2025-01-03 06:00:00,96729.4,96889.1,96671.3,96830.3,384.12
1735884900000,2025-01-03 06:15:00,96830.3,96883.4,96565.0,96633.3,329.353
1735885800000,2025-01-03 06:30:00,96633.3,96710.4,96611.7,96643.8,226.775
1735886700000,2025-01-03 06:45:00,96643.8,96663.6,96470.0,96512.8,470.089
1735887600000,2025-01-03 07:00:00,96512.8,96564.7,96409.3,96504.7,527.981
1735888500000,2025-01-03 07:15:00,96504.7,96611.9,96360.0,96414.0,545.077
1735889400000,2025-01-03 07:30:00,96414.0,96438.8,96253.5,96346.1,845.292
1735890300000,2025-01-03 07:45:00,96346.1,96390.0,96283.3,96283.3,423.575
1735891200000,2025-01-03 08:00:00,96283.3,96455.4,96283.3,96442.4,449.871
1735892100000,2025-01-03 08:15:00,96442.4,96498.8,96307.1,96307.1,395.421
1735893000000,2025-01-03 08:30:00,96307.1,96307.2,96062.1,96235.8,1100.027
1735893900000,2025-01-03 08:45:00,96235.8,96277.0,96065.3,96092.3,476.453
1735894800000,2025-01-03 09:00:00,96092.3,96320.6,96067.8,96309.8,518.946
1735895700000,2025-01-03 09:15:00,96309.8,96525.0,96290.3,96456.1,639.993
1735896600000,2025-01-03 09:30:00,96456.1,96671.2,96412.2,96600.0,697.353
1735897500000,2025-01-03 09:45:00,96600.0,96688.0,96517.8,96518.1,504.749
1735898400000,2025-01-03 10:00:00,96518.1,96538.6,96372.1,96403.9,425.71
1735899300000,2025-01-03 10:15:00,96403.9,96538.0,96398.0,96507.4,310.248
1735900200000,2025-01-03 10:30:00,96507.4,96619.7,96430.9,96452.6,344.273
1735901100000,2025-01-03 10:45:00,96452.6,96510.6,96412.5,96453.5,205.367
1735902000000,2025-01-03 11:00:00,96453.5,96510.3,96444.1,96474.6,215.845
1735902900000,2025-01-03 11:15:00,96474.6,96810.7,96474.5,96703.6,696.701
1735903800000,2025-01-03 11:30:00,96703.6,96770.6,96613.1,96642.1,315.728
1735904700000,2025-01-03 11:45:00,96642.1,96797.3,96642.1,96715.4,435.504
1735905600000,2025-01-03 12:00:00,96715.4,96844.5,96683.0,96817.0,636.824
1735906500000,2025-01-03 12:15:00,96817.0,96880.0,96680.0,96863.2,497.071
1735907400000,2025-01-03 12:30:00,96863.2,96912.3,96682.0,96683.2,431.304
1735908300000,2025-01-03 12:45:00,96683.2,96728.8,96630.0,96630.0,342.668
1735909200000,2025-01-03 13:00:00,96630.0,96818.8,96500.0,96590.1,775.857
1735910100000,2025-01-03 13:15:00,96590.1,96687.9,96432.0,96507.1,481.288
1735911000000,2025-01-03 13:30:00,96507.1,96679.0,96467.3,96579.7,345.849
1735911900000,2025-01-03 13:45:00,96579.7,96624.5,96463.7,96470.7,299.084
1735912800000,2025-01-03 14:00:00,96470.7,96875.0,96470.7,96744.2,691.062
1735913700000,2025-01-03 14:15:00,96744.2,97133.6,96665.7,97046.6,1014.466
