timestamp_ms,open_time,open,high,low,close,volume
1704067200000,2024-01-01 00:00:00,2283.88,2299.74,2283.24,2297.63,21078.32
1704070800000,2024-01-01 01:00:00,2297.63,2309.25,2294.92,2306.17,14773.29
1704074400000,2024-01-01 02:00:00,2306.17,2307.15,2293.6,2295.26,12248.29
1704078000000,2024-01-01 03:00:00,2295.26,2296.99,2271.92,2275.83,16064.42
1704081600000,2024-01-01 04:00:00,2275.83,2281.6,2266.66,2281.38,15016.54
1704085200000,2024-01-01 05:00:00,2281.38,2285.31,2274.36,2277.82,8910.74
1704088800000,2024-01-01 06:00:00,2277.82,2285.53,2276.07,2283.89,8541.27
1704092400000,2024-01-01 07:00:00,2283.89,2290.18,2283.3,2286.76,6793.74
1704096000000,2024-01-01 08:00:00,2286.76,2289.69,2282.4,2289.44,6359.08
1704099600000,2024-01-01 09:00:00,2289.44,2302.66,2289.06,2302.37,11585.49
1704103200000,2024-01-01 10:00:00,2302.37,2305.95,2299.53,2304.48,13280.53
1704106800000,2024-01-01 11:00:00,2304.48,2307.8,2301.4,2307.09,9064.33
1704110400000,2024-01-01 12:00:00,2307.09,2309.84,2301.16,2302.18,8160.88
1704114000000,2024-01-01 13:00:00,2302.18,2310.91,2300.62,2306.78,6901.78
1704117600000,2024-01-01 14:00:00,2306.78,2307.4,2297.36,2303.3,11754.73
1704121200000,2024-01-01 15:00:00,2303.3,2321.0,2301.22,2317.36,33214.46
1704124800000,2024-01-01 16:00:00,2317.36,2322.36,2309.05,2312.62,18800.28
1704128400000,2024-01-01 17:00:00,2312.62,2319.95,2308.46,2315.86,14854.32
1704132000000,2024-01-01 18:00:00,2315.86,2334.84,2315.85,2328.96,31419.23
1704135600000,2024-01-01 19:00:00,2328.96,2343.34,2324.28,2339.66,19075.76
1704139200000,2024-01-01 20:00:00,2339.66,2350.74,2336.76,2343.0,29663.98
1704142800000,2024-01-01 21:00:00,2343.0,2348.92,2334.44,2340.59,16541.46
1704146400000,2024-01-01 22:00:00,2340.59,2341.79,2325.52,2336.41,14800.87
1704150000000,2024-01-01 23:00:00,2336.41,2354.5,2336.3,2354.5,25696.35
1704153600000,2024-01-02 00:00:00,2354.5,2396.37,2349.77,2392.33,86463.28
1704157200000,2024-01-02 01:00:00,2392.33,2401.95,2374.0,2381.7,41691.37
1704160800000,2024-01-02 02:00:00,2381.7,2385.03,2376.18,2385.01,22309.08
1704164400000,2024-01-02 03:00:00,2385.01,2391.0,2373.44,2388.21,26346.15
1704168000000,2024-01-02 04:00:00,2388.21,2392.15,2380.23,2389.1,18549.94
1704171600000,2024-01-02 05:00:00,2389.1,2393.93,2379.23,2379.35,12488.44
