timestamp_ms,open_time,open,high,low,close,volume
1704067200000,2024-01-01 00:00:00,42324.8,42540.0,42300.2,42539.9,1558.681
1704068100000,2024-01-01 00:15:00,42539.9,42610.9,42460.3,42472.2,838.129
1704069000000,2024-01-01 00:30:00,42472.2,42496.0,42394.4,42485.0,381.748
1704069900000,2024-01-01 00:45:00,42485.0,42546.8,42461.1,42517.4,259.649
1704070800000,2024-01-01 01:00:00,42517.4,42521.4,42475.1,42512.8,155.355
1704071700000,2024-01-01 01:15:00,42512.8,42564.4,42512.8,42539.5,208.435
1704072600000,2024-01-01 01:30:00,42539.5,42842.9,42538.1,42750.3,2166.284
1704073500000,2024-01-01 01:45:00,42750.3,42767.9,42658.2,42661.3,778.157
1704074400000,2024-01-01 02:00:00,42661.3,42691.9,42593.3,42611.5,657.605
1704075300000,2024-01-01 02:15:00,42611.5,42627.7,42580.9,42595.2,268.863
1704076200000,2024-01-01 02:30:00,42595.2,42662.9,42583.6,42591.9,429.76
1704077100000,2024-01-01 02:45:00,42591.9,42643.2,42550.8,42631.8,295.219
1704078000000,2024-01-01 03:00:00,42631.8,42641.4,42554.0,42555.0,436.244
1704078900000,2024-01-01 03:15:00,42555.0,42555.0,42465.0,42480.1,836.226
1704079800000,2024-01-01 03:30:00,42480.1,42509.5,42271.5,42350.6,1509.728
1704080700000,2024-01-01 03:45:00,42350.6,42410.4,42290.5,42384.1,717.079
1704081600000,2024-01-01 04:00:00,42384.1,42426.4,42321.5,42337.3,398.672
1704082500000,2024-01-01 04:15:00,42337.3,42371.7,42250.5,42355.0,779.21
1704083400000,2024-01-01 04:30:00,42355.0,42395.2,42329.2,42359.0,238.96
1704084300000,2024-01-01 04:45:00,42359.0,42448.0,42350.1,42446.3,383.315
1704085200000,2024-01-01 05:00:00,42446.3,42450.0,42362.0,42398.5,337.232
1704086100000,2024-01-01 05:15:00,42398.5,42406.6,42334.4,42334.5,300.212
1704087000000,2024-01-01 05:30:00,42334.5,42365.6,42312.6,42339.9,493.045
1704087900000,2024-01-01 05:45:00,42339.9,42342.0,42211.2,42280.9,618.744
1704088800000,2024-01-01 06:00:00,42280.9,42341.6,42248.5,42316.1,274.565
1704089700000,2024-01-01 06:15:00,42316.1,42389.5,42310.0,42357.3,271.185
1704090600000,2024-01-01 06:30:00,42357.3,42428.8,42346.0,42411.3,226.939
1704091500000,2024-01-01 06:45:00,42411.3,42467.8,42405.5,42431.7,344.801
1704092400000,2024-01-01 07:00:00,42431.7,42530.7,42431.6,42486.2,651.252
1704093300000,2024-01-01 07:15:00,42486.2,42533.0,42462.5,42522.2,312.287
1704094200000,2024-01-01 07:30:00,42522.2,42532.7,42481.6,42481.6,223.18
